sim_id,file_path,record_id,earthquake_id,pga_g,scale_factor,struct_id,n_stories,T1_s,T2_s,material_type,yield_drift_ratio,peak_roof_disp_m,peak_roof_accel_g,max_interstory_drift_ratio,total_hysteretic_energy_J,partition
290,data/simulations/mdof/sim_000290.npz,RSN0002_PGA_0p600g,RSN0002,0.6,4.909013725847843,3S_T035,3,0.3499999999999998,0.1249135537622733,bilinear,0.007,0.0053626193868424,0.2075634483491409,0.0007963004792522,8.814951889789377,id_test
291,data/simulations/mdof/sim_000291.npz,RSN0002_PGA_0p600g,RSN0002,0.6,4.909013725847843,3S_T060,3,0.6,0.2141375207353256,elastic,0.004,0.0083565491377243,0.0977075069164784,0.0012935643251249,9.663128763931368,train
292,data/simulations/mdof/sim_000292.npz,RSN0002_PGA_0p600g,RSN0002,0.6,4.909013725847843,3S_T060,3,0.6,0.2141375207353256,bilinear,0.004,0.0083565491377243,0.0977075069164779,0.0012935643251249,9.66312876393138,train
293,data/simulations/mdof/sim_000293.npz,RSN0002_PGA_0p600g,RSN0002,0.6,4.909013725847843,3S_T060,3,0.6,0.2141375207353256,bilinear,0.007,0.0083565491377243,0.0977075069164779,0.0012935643251249,9.66312876393138,train
294,data/simulations/mdof/sim_000294.npz,RSN0002_PGA_0p600g,RSN0002,0.6,4.909013725847843,3S_T090,3,0.9,0.3212062811029884,elastic,0.004,0.0161937404932682,0.1027087170161425,0.001901692105507,17.36930946420777,train
295,data/simulations/mdof/sim_000295.npz,RSN0002_PGA_0p600g,RSN0002,0.6,4.909013725847843,3S_T090,3,0.9,0.3212062811029884,bilinear,0.004,0.0161937404932682,0.1027087170161426,0.001901692105507,17.36930946420788,train
296,data/simulations/mdof/sim_000296.npz,RSN0002_PGA_0p600g,RSN0002,0.6,4.909013725847843,3S_T090,3,0.9,0.3212062811029884,bilinear,0.007,0.0161937404932682,0.1027087170161426,0.001901692105507,17.36930946420788,id_test
297,data/simulations/mdof/sim_000297.npz,RSN0002_PGA_0p600g,RSN0002,0.6,4.909013725847843,5S_T055,5,0.5499999999999999,0.1884215991249005,elastic,0.004,0.0059146186268085,0.102837556837784,0.0006040565440733,7.524517748053199,train
298,data/simulations/mdof/sim_000298.npz,RSN0002_PGA_0p600g,RSN0002,0.6,4.909013725847843,5S_T055,5,0.5499999999999999,0.1884215991249005,bilinear,0.004,0.0059146186268085,0.1028375568377839,0.0006040565440733,7.524517748053219,train
299,data/simulations/mdof/sim_000299.npz,RSN0002_PGA_0p600g,RSN0002,0.6,4.909013725847843,5S_T055,5,0.5499999999999999,0.1884215991249005,bilinear,0.007,0.0059146186268085,0.1028375568377839,0.0006040565440733,7.524517748053219,train
300,data/simulations/mdof/sim_000300.npz,RSN0002_PGA_0p600g,RSN0002,0.6,4.909013725847843,5S_T085,5,0.8499999999999999,0.2911970168293918,elastic,0.004,0.0175399696159455,0.1390502744492136,0.0016037474443085,31.212012454386823,train
301,data/simulations/mdof/sim_000301.npz,RSN0002_PGA_0p600g,RSN0002,0.6,4.909013725847843,5S_T085,5,0.8499999999999999,0.2911970168293918,bilinear,0.004,0.0175399696159454,0.1390502744492135,0.0016037474443085,31.21201245438677,train
302,data/simulations/mdof/sim_000302.npz,RSN0002_PGA_0p600g,RSN0002,0.6,4.909013725847843,5S_T085,5,0.8499999999999999,0.2911970168293918,bilinear,0.007,0.0175399696159454,0.1390502744492135,0.0016037474443085,31.21201245438677,train
303,data/simulations/mdof/sim_000303.npz,RSN0002_PGA_0p600g,RSN0002,0.6,4.909013725847843,5S_T120,5,1.2000000000000008,0.4111016708179651,elastic,0.004,0.0204496299313256,0.0817145262965123,0.0015432348546153,22.33828982406911,ood_b
304,data/simulations/mdof/sim_000304.npz,RSN0002_PGA_0p600g,RSN0002,0.6,4.909013725847843,5S_T120,5,1.2000000000000008,0.4111016708179651,bilinear,0.004,0.0204496299313256,0.0817145262965121,0.0015432348546153,22.33828982406912,ood_b
305,data/simulations/mdof/sim_000305.npz,RSN0002_PGA_0p600g,RSN0002,0.6,4.909013725847843,5S_T120,5,1.2000000000000008,0.4111016708179651,bilinear,0.007,0.0204496299313256,0.0817145262965121,0.0015432348546153,22.33828982406912,ood_b
306,data/simulations/mdof/sim_000306.npz,RSN0002_PGA_0p800g,RSN0002,0.8,6.545351634463791,3S_T035,3,0.3499999999999998,0.1249135537622733,elastic,0.004,0.0071501591824566,0.2767512644655214,0.0010617339723363,15.671025581847772,train
307,data/simulations/mdof/sim_000307.npz,RSN0002_PGA_0p800g,RSN0002,0.8,6.545351634463791,3S_T035,3,0.3499999999999998,0.1249135537622733,bilinear,0.004,0.0071501591824566,0.2767512644655214,0.0010617339723363,15.671025581847813,train
308,data/simulations/mdof/sim_000308.npz,RSN0002_PGA_0p800g,RSN0002,0.8,6.545351634463791,3S_T035,3,0.3499999999999998,0.1249135537622733,bilinear,0.007,0.0071501591824566,0.2767512644655214,0.0010617339723363,15.671025581847813,train
309,data/simulations/mdof/sim_000309.npz,RSN0002_PGA_0p800g,RSN0002,0.8,6.545351634463791,3S_T060,3,0.6,0.2141375207353256,elastic,0.004,0.0111420655169658,0.130276675888637,0.0017247524334999,17.178895580322482,train
310,data/simulations/mdof/sim_000310.npz,RSN0002_PGA_0p800g,RSN0002,0.8,6.545351634463791,3S_T060,3,0.6,0.2141375207353256,bilinear,0.004,0.0111420655169658,0.1302766758886373,0.0017247524334999,17.178895580322504,train
311,data/simulations/mdof/sim_000311.npz,RSN0002_PGA_0p800g,RSN0002,0.8,6.545351634463791,3S_T060,3,0.6,0.2141375207353256,bilinear,0.007,0.0111420655169658,0.1302766758886373,0.0017247524334999,17.178895580322504,train
312,data/simulations/mdof/sim_000312.npz,RSN0002_PGA_0p800g,RSN0002,0.8,6.545351634463791,3S_T090,3,0.9,0.3212062811029884,elastic,0.004,0.0215916539910242,0.1369449560215233,0.0025355894740094,30.87877238081371,train
313,data/simulations/mdof/sim_000313.npz,RSN0002_PGA_0p800g,RSN0002,0.8,6.545351634463791,3S_T090,3,0.9,0.3212062811029884,bilinear,0.004,0.0215916539910242,0.1369449560215234,0.0025355894740094,30.878772380813853,train
314,data/simulations/mdof/sim_000314.npz,RSN0002_PGA_0p800g,RSN0002,0.8,6.545351634463791,3S_T090,3,0.9,0.3212062811029884,bilinear,0.007,0.0215916539910242,0.1369449560215234,0.0025355894740094,30.878772380813853,train
315,data/simulations/mdof/sim_000315.npz,RSN0002_PGA_0p800g,RSN0002,0.8,6.545351634463791,5S_T055,5,0.5499999999999999,0.1884215991249005,elastic,0.004,0.007886158169078,0.1371167424503782,0.0008054087254311,13.376920440983511,train
316,data/simulations/mdof/sim_000316.npz,RSN0002_PGA_0p800g,RSN0002,0.8,6.545351634463791,5S_T055,5,0.5499999999999999,0.1884215991249005,bilinear,0.004,0.007886158169078,0.1371167424503783,0.0008054087254311,13.376920440983518,train
317,data/simulations/mdof/sim_000317.npz,RSN0002_PGA_0p800g,RSN0002,0.8,6.545351634463791,5S_T055,5,0.5499999999999999,0.1884215991249005,bilinear,0.007,0.007886158169078,0.1371167424503783,0.0008054087254311,13.376920440983518,train
318,data/simulations/mdof/sim_000318.npz,RSN0002_PGA_0p800g,RSN0002,0.8,6.545351634463791,5S_T085,5,0.8499999999999999,0.2911970168293918,elastic,0.004,0.0233866261545939,0.1854003659322848,0.0021383299257446,55.48802214113201,train
319,data/simulations/mdof/sim_000319.npz,RSN0002_PGA_0p800g,RSN0002,0.8,6.545351634463791,5S_T085,5,0.8499999999999999,0.2911970168293918,bilinear,0.004,0.0233866261545939,0.1854003659322846,0.0021383299257446,55.488022141132,id_test
320,data/simulations/mdof/sim_000320.npz,RSN0002_PGA_0p800g,RSN0002,0.8,6.545351634463791,5S_T085,5,0.8499999999999999,0.2911970168293918,bilinear,0.007,0.0233866261545939,0.1854003659322846,0.0021383299257446,55.488022141132,train
321,data/simulations/mdof/sim_000321.npz,RSN0002_PGA_0p800g,RSN0002,0.8,6.545351634463791,5S_T120,5,1.2000000000000008,0.4111016708179651,elastic,0.004,0.0272661732417674,0.1089527017286831,0.0020576464728205,39.71251524278929,ood_b
322,data/simulations/mdof/sim_000322.npz,RSN0002_PGA_0p800g,RSN0002,0.8,6.545351634463791,5S_T120,5,1.2000000000000008,0.4111016708179651,bilinear,0.004,0.0272661732417675,0.1089527017286831,0.0020576464728205,39.71251524278944,ood_b
323,data/simulations/mdof/sim_000323.npz,RSN0002_PGA_0p800g,RSN0002,0.8,6.545351634463791,5S_T120,5,1.2000000000000008,0.4111016708179651,bilinear,0.007,0.0272661732417675,0.1089527017286831,0.0020576464728205,39.71251524278944,ood_b
324,data/simulations/mdof/sim_000324.npz,RSN0002_PGA_1p000g,RSN0002,1.0,8.181689543079738,3S_T035,3,0.3499999999999998,0.1249135537622733,elastic,0.004,0.0089376989780707,0.3459390805819013,0.0013271674654204,24.485977471637153,train
325,data/simulations/mdof/sim_000325.npz,RSN0002_PGA_1p000g,RSN0002,1.0,8.181689543079738,3S_T035,3,0.3499999999999998,0.1249135537622733,bilinear,0.004,0.0089376989780707,0.3459390805819017,0.0013271674654204,24.48597747163714,train
326,data/simulations/mdof/sim_000326.npz,RSN0002_PGA_1p000g,RSN0002,1.0,8.181689543079738,3S_T035,3,0.3499999999999998,0.1249135537622733,bilinear,0.007,0.0089376989780707,0.3459390805819017,0.0013271674654204,24.48597747163714,train
327,data/simulations/mdof/sim_000327.npz,RSN0002_PGA_1p000g,RSN0002,1.0,8.181689543079738,3S_T060,3,0.6,0.2141375207353256,elastic,0.004,0.0139275818962073,0.1628458448607969,0.0021559405418749,26.842024344253826,train
328,data/simulations/mdof/sim_000328.npz,RSN0002_PGA_1p000g,RSN0002,1.0,8.181689543079738,3S_T060,3,0.6,0.2141375207353256,bilinear,0.004,0.0139275818962073,0.1628458448607963,0.0021559405418749,26.84202434425379,train
329,data/simulations/mdof/sim_000329.npz,RSN0002_PGA_1p000g,RSN0002,1.0,8.181689543079738,3S_T060,3,0.6,0.2141375207353256,bilinear,0.007,0.0139275818962073,0.1628458448607963,0.0021559405418749,26.84202434425379,train
330,data/simulations/mdof/sim_000330.npz,RSN0002_PGA_1p000g,RSN0002,1.0,8.181689543079738,3S_T090,3,0.9,0.3212062811029884,elastic,0.004,0.0269895674887803,0.1711811950269045,0.0031694868425117,48.24808184502171,train
331,data/simulations/mdof/sim_000331.npz,RSN0002_PGA_1p000g,RSN0002,1.0,8.181689543079738,3S_T090,3,0.9,0.3212062811029884,bilinear,0.004,0.0269895674887803,0.1711811950269042,0.0031694868425117,48.248081845021815,train
332,data/simulations/mdof/sim_000332.npz,RSN0002_PGA_1p000g,RSN0002,1.0,8.181689543079738,3S_T090,3,0.9,0.3212062811029884,bilinear,0.007,0.0269895674887803,0.1711811950269042,0.0031694868425117,48.248081845021815,train
333,data/simulations/mdof/sim_000333.npz,RSN0002_PGA_1p000g,RSN0002,1.0,8.181689543079738,5S_T055,5,0.5499999999999999,0.1884215991249005,elastic,0.004,0.0098576977113475,0.1713959280629725,0.0010067609067889,20.901438189036693,train
334,data/simulations/mdof/sim_000334.npz,RSN0002_PGA_1p000g,RSN0002,1.0,8.181689543079738,5S_T055,5,0.5499999999999999,0.1884215991249005,bilinear,0.004,0.0098576977113475,0.1713959280629732,0.0010067609067889,20.90143818903669,train
335,data/simulations/mdof/sim_000335.npz,RSN0002_PGA_1p000g,RSN0002,1.0,8.181689543079738,5S_T055,5,0.5499999999999999,0.1884215991249005,bilinear,0.007,0.0098576977113475,0.1713959280629732,0.0010067609067889,20.90143818903669,train
336,data/simulations/mdof/sim_000336.npz,RSN0002_PGA_1p000g,RSN0002,1.0,8.181689543079738,5S_T085,5,0.8499999999999999,0.2911970168293918,elastic,0.004,0.0292332826932424,0.2317504574153562,0.0026729124071808,86.70003459551879,train
337,data/simulations/mdof/sim_000337.npz,RSN0002_PGA_1p000g,RSN0002,1.0,8.181689543079738,5S_T085,5,0.8499999999999999,0.2911970168293918,bilinear,0.004,0.0292332826932424,0.2317504574153566,0.0026729124071808,86.70003459551874,train
338,data/simulations/mdof/sim_000338.npz,RSN0002_PGA_1p000g,RSN0002,1.0,8.181689543079738,5S_T085,5,0.8499999999999999,0.2911970168293918,bilinear,0.007,0.0292332826932424,0.2317504574153566,0.0026729124071808,86.70003459551874,train
339,data/simulations/mdof/sim_000339.npz,RSN0002_PGA_1p000g,RSN0002,1.0,8.181689543079738,5S_T120,5,1.2000000000000008,0.4111016708179651,elastic,0.004,0.0340827165522093,0.1361908771608536,0.0025720580910256,62.050805066858544,ood_b
340,data/simulations/mdof/sim_000340.npz,RSN0002_PGA_1p000g,RSN0002,1.0,8.181689543079738,5S_T120,5,1.2000000000000008,0.4111016708179651,bilinear,0.004,0.0340827165522093,0.1361908771608546,0.0025720580910256,62.0508050668586,ood_b
341,data/simulations/mdof/sim_000341.npz,RSN0002_PGA_1p000g,RSN0002,1.0,8.181689543079738,5S_T120,5,1.2000000000000008,0.4111016708179651,bilinear,0.007,0.0340827165522093,0.1361908771608546,0.0025720580910256,62.0508050668586,ood_b
342,data/simulations/mdof/sim_000342.npz,RSN0002_PGA_1p200g,RSN0002,1.2,9.818027451695686,3S_T035,3,0.3499999999999998,0.1249135537622733,elastic,0.004,0.0107252387736849,0.4151268966982812,0.0015926009585045,35.25980755915753,train
343,data/simulations/mdof/sim_000343.npz,RSN0002_PGA_1p200g,RSN0002,1.2,9.818027451695686,3S_T035,3,0.3499999999999998,0.1249135537622733,bilinear,0.004,0.0107252387736849,0.4151268966982819,0.0015926009585045,35.25980755915751,train
344,data/simulations/mdof/sim_000344.npz,RSN0002_PGA_1p200g,RSN0002,1.2,9.818027451695686,3S_T035,3,0.3499999999999998,0.1249135537622733,bilinear,0.007,0.0107252387736849,0.4151268966982819,0.0015926009585045,35.25980755915751,train
345,data/simulations/mdof/sim_000345.npz,RSN0002_PGA_1p200g,RSN0002,1.2,9.818027451695686,3S_T060,3,0.6,0.2141375207353256,elastic,0.004,0.0167130982754487,0.1954150138329568,0.0025871286502499,38.652515055725466,train
346,data/simulations/mdof/sim_000346.npz,RSN0002_PGA_1p200g,RSN0002,1.2,9.818027451695686,3S_T060,3,0.6,0.2141375207353256,bilinear,0.004,0.0167130982754487,0.1954150138329559,0.0025871286502499,38.65251505572552,train
347,data/simulations/mdof/sim_000347.npz,RSN0002_PGA_1p200g,RSN0002,1.2,9.818027451695686,3S_T060,3,0.6,0.2141375207353256,bilinear,0.007,0.0167130982754487,0.1954150138329559,0.0025871286502499,38.65251505572552,train
348,data/simulations/mdof/sim_000348.npz,RSN0002_PGA_1p200g,RSN0002,1.2,9.818027451695686,3S_T090,3,0.9,0.3212062811029884,elastic,0.004,0.0323874809865364,0.2054174340322851,0.0038033842110141,69.47723785683108,train
349,data/simulations/mdof/sim_000349.npz,RSN0002_PGA_1p200g,RSN0002,1.2,9.818027451695686,3S_T090,3,0.9,0.3212062811029884,bilinear,0.004,0.0323874809865365,0.2054174340322852,0.0038033842110141,69.47723785683152,train
350,data/simulations/mdof/sim_000350.npz,RSN0002_PGA_1p200g,RSN0002,1.2,9.818027451695686,3S_T090,3,0.9,0.3212062811029884,bilinear,0.007,0.0323874809865365,0.2054174340322852,0.0038033842110141,69.47723785683152,train
351,data/simulations/mdof/sim_000351.npz,RSN0002_PGA_1p200g,RSN0002,1.2,9.818027451695686,5S_T055,5,0.5499999999999999,0.1884215991249005,elastic,0.004,0.011829237253617,0.2056751136755681,0.0012081130881467,30.098070992212797,train
352,data/simulations/mdof/sim_000352.npz,RSN0002_PGA_1p200g,RSN0002,1.2,9.818027451695686,5S_T055,5,0.5499999999999999,0.1884215991249005,bilinear,0.004,0.0118292372536171,0.2056751136755678,0.0012081130881467,30.098070992212875,id_test
353,data/simulations/mdof/sim_000353.npz,RSN0002_PGA_1p200g,RSN0002,1.2,9.818027451695686,5S_T055,5,0.5499999999999999,0.1884215991249005,bilinear,0.007,0.0118292372536171,0.2056751136755678,0.0012081130881467,30.098070992212875,id_test
354,data/simulations/mdof/sim_000354.npz,RSN0002_PGA_1p200g,RSN0002,1.2,9.818027451695686,5S_T085,5,0.8499999999999999,0.2911970168293918,elastic,0.004,0.035079939231891,0.2781005488984273,0.003207494888617,124.8480498175473,train
355,data/simulations/mdof/sim_000355.npz,RSN0002_PGA_1p200g,RSN0002,1.2,9.818027451695686,5S_T085,5,0.8499999999999999,0.2911970168293918,bilinear,0.004,0.035079939231891,0.2781005488984275,0.003207494888617,124.84804981754762,id_test
356,data/simulations/mdof/sim_000356.npz,RSN0002_PGA_1p200g,RSN0002,1.2,9.818027451695686,5S_T085,5,0.8499999999999999,0.2911970168293918,bilinear,0.007,0.035079939231891,0.2781005488984275,0.003207494888617,124.84804981754762,id_test
357,data/simulations/mdof/sim_000357.npz,RSN0002_PGA_1p200g,RSN0002,1.2,9.818027451695686,5S_T120,5,1.2000000000000008,0.4111016708179651,elastic,0.004,0.0408992598626512,0.1634290525930247,0.0030864697092307,89.35315929627644,ood_b
358,data/simulations/mdof/sim_000358.npz,RSN0002_PGA_1p200g,RSN0002,1.2,9.818027451695686,5S_T120,5,1.2000000000000008,0.4111016708179651,bilinear,0.004,0.0408992598626512,0.1634290525930243,0.0030864697092307,89.35315929627647,ood_b
359,data/simulations/mdof/sim_000359.npz,RSN0002_PGA_1p200g,RSN0002,1.2,9.818027451695686,5S_T120,5,1.2000000000000008,0.4111016708179651,bilinear,0.007,0.0408992598626512,0.1634290525930243,0.0030864697092307,89.35315929627647,ood_b
360,data/simulations/mdof/sim_000360.npz,RSN0003_PGA_0p050g,RSN0003,0.05,0.4470579672676484,3S_T035,3,0.3499999999999998,0.1249135537622733,elastic,0.004,0.0003873018314554,0.0131628239944167,6.298783698799291e-05,0.048144631282646,train
361,data/simulations/mdof/sim_000361.npz,RSN0003_PGA_0p050g,RSN0003,0.05,0.4470579672676484,3S_T035,3,0.3499999999999998,0.1249135537622733,bilinear,0.004,0.0003873018314554,0.0131628239944167,6.298783698799287e-05,0.048144631282646,train
362,data/simulations/mdof/sim_000362.npz,RSN0003_PGA_0p050g,RSN0003,0.05,0.4470579672676484,3S_T035,3,0.3499999999999998,0.1249135537622733,bilinear,0.007,0.0003873018314554,0.0131628239944167,6.298783698799287e-05,0.048144631282646,train
363,data/simulations/mdof/sim_000363.npz,RSN0003_PGA_0p050g,RSN0003,0.05,0.4470579672676484,3S_T060,3,0.6,0.2141375207353256,elastic,0.004,0.0009592942347332,0.0134047393300537,0.0001271847326361,0.1106205441612619,train
364,data/simulations/mdof/sim_000364.npz,RSN0003_PGA_0p050g,RSN0003,0.05,0.4470579672676484,3S_T060,3,0.6,0.2141375207353256,bilinear,0.004,0.0009592942347332,0.0134047393300537,0.0001271847326361,0.1106205441612619,train
365,data/simulations/mdof/sim_000365.npz,RSN0003_PGA_0p050g,RSN0003,0.05,0.4470579672676484,3S_T060,3,0.6,0.2141375207353256,bilinear,0.007,0.0009592942347332,0.0134047393300537,0.0001271847326361,0.1106205441612619,train
366,data/simulations/mdof/sim_000366.npz,RSN0003_PGA_0p050g,RSN0003,0.05,0.4470579672676484,3S_T090,3,0.9,0.3212062811029884,elastic,0.004,0.0021415390950342,0.0126743568705312,0.0002655195282347,0.3073893465458303,train
367,data/simulations/mdof/sim_000367.npz,RSN0003_PGA_0p050g,RSN0003,0.05,0.4470579672676484,3S_T090,3,0.9,0.3212062811029884,bilinear,0.004,0.0021415390950342,0.0126743568705313,0.0002655195282347,0.3073893465458325,train
368,data/simulations/mdof/sim_000368.npz,RSN0003_PGA_0p050g,RSN0003,0.05,0.4470579672676484,3S_T090,3,0.9,0.3212062811029884,bilinear,0.007,0.0021415390950342,0.0126743568705313,0.0002655195282347,0.3073893465458325,train
369,data/simulations/mdof/sim_000369.npz,RSN0003_PGA_0p050g,RSN0003,0.05,0.4470579672676484,5S_T055,5,0.5499999999999999,0.1884215991249005,elastic,0.004,0.0009121492065216,0.0125717827224096,8.576682985080731e-05,0.1551358418880254,train
370,data/simulations/mdof/sim_000370.npz,RSN0003_PGA_0p050g,RSN0003,0.05,0.4470579672676484,5S_T055,5,0.5499999999999999,0.1884215991249005,bilinear,0.004,0.0009121492065216,0.0125717827224096,8.576682985080723e-05,0.1551358418880253,train
371,data/simulations/mdof/sim_000371.npz,RSN0003_PGA_0p050g,RSN0003,0.05,0.4470579672676484,5S_T055,5,0.5499999999999999,0.1884215991249005,bilinear,0.007,0.0009121492065216,0.0125717827224096,8.576682985080723e-05,0.1551358418880253,train
372,data/simulations/mdof/sim_000372.npz,RSN0003_PGA_0p050g,RSN0003,0.05,0.4470579672676484,5S_T085,5,0.8499999999999999,0.2911970168293918,elastic,0.004,0.0019279336347001,0.0114019708974549,0.0001703198462674,0.3445714716989247,train
373,data/simulations/mdof/sim_000373.npz,RSN0003_PGA_0p050g,RSN0003,0.05,0.4470579672676484,5S_T085,5,0.8499999999999999,0.2911970168293918,bilinear,0.004,0.0019279336347001,0.0114019708974549,0.0001703198462674,0.3445714716989257,train
374,data/simulations/mdof/sim_000374.npz,RSN0003_PGA_0p050g,RSN0003,0.05,0.4470579672676484,5S_T085,5,0.8499999999999999,0.2911970168293918,bilinear,0.007,0.0019279336347001,0.0114019708974549,0.0001703198462674,0.3445714716989257,train
375,data/simulations/mdof/sim_000375.npz,RSN0003_PGA_0p050g,RSN0003,0.05,0.4470579672676484,5S_T120,5,1.2000000000000008,0.4111016708179651,elastic,0.004,0.0023043137254056,0.0108813042842797,0.0001886602617095,0.3113059694753752,ood_b
376,data/simulations/mdof/sim_000376.npz,RSN0003_PGA_0p050g,RSN0003,0.05,0.4470579672676484,5S_T120,5,1.2000000000000008,0.4111016708179651,bilinear,0.004,0.0023043137254056,0.0108813042842796,0.0001886602617095,0.311305969475376,ood_b
377,data/simulations/mdof/sim_000377.npz,RSN0003_PGA_0p050g,RSN0003,0.05,0.4470579672676484,5S_T120,5,1.2000000000000008,0.4111016708179651,bilinear,0.007,0.0023043137254056,0.0108813042842796,0.0001886602617095,0.311305969475376,ood_b
378,data/simulations/mdof/sim_000378.npz,RSN0003_PGA_0p100g,RSN0003,0.1,0.8941159345352968,3S_T035,3,0.3499999999999998,0.1249135537622733,elastic,0.004,0.0007746036629108,0.0263256479888334,0.0001259756739759,0.1925785251305841,train
379,data/simulations/mdof/sim_000379.npz,RSN0003_PGA_0p100g,RSN0003,0.1,0.8941159345352968,3S_T035,3,0.3499999999999998,0.1249135537622733,bilinear,0.004,0.0007746036629108,0.0263256479888335,0.0001259756739759,0.192578525130584,id_test
380,data/simulations/mdof/sim_000380.npz,RSN0003_PGA_0p100g,RSN0003,0.1,0.8941159345352968,3S_T035,3,0.3499999999999998,0.1249135537622733,bilinear,0.007,0.0007746036629108,0.0263256479888335,0.0001259756739759,0.192578525130584,train
381,data/simulations/mdof/sim_000381.npz,RSN0003_PGA_0p100g,RSN0003,0.1,0.8941159345352968,3S_T060,3,0.6,0.2141375207353256,elastic,0.004,0.0019185884694664,0.0268094786601075,0.0002543694652722,0.4424821766450479,train
382,data/simulations/mdof/sim_000382.npz,RSN0003_PGA_0p100g,RSN0003,0.1,0.8941159345352968,3S_T060,3,0.6,0.2141375207353256,bilinear,0.004,0.0019185884694664,0.0268094786601075,0.0002543694652722,0.4424821766450478,train
383,data/simulations/mdof/sim_000383.npz,RSN0003_PGA_0p100g,RSN0003,0.1,0.8941159345352968,3S_T060,3,0.6,0.2141375207353256,bilinear,0.007,0.0019185884694664,0.0268094786601075,0.0002543694652722,0.4424821766450478,train
384,data/simulations/mdof/sim_000384.npz,RSN0003_PGA_0p100g,RSN0003,0.1,0.8941159345352968,3S_T090,3,0.9,0.3212062811029884,elastic,0.004,0.0042830781900685,0.0253487137410625,0.0005310390564695,1.229557386183321,train
385,data/simulations/mdof/sim_000385.npz,RSN0003_PGA_0p100g,RSN0003,0.1,0.8941159345352968,3S_T090,3,0.9,0.3212062811029884,bilinear,0.004,0.0042830781900685,0.0253487137410627,0.0005310390564695,1.2295573861833302,train
386,data/simulations/mdof/sim_000386.npz,RSN0003_PGA_0p100g,RSN0003,0.1,0.8941159345352968,3S_T090,3,0.9,0.3212062811029884,bilinear,0.007,0.0042830781900685,0.0253487137410627,0.0005310390564695,1.2295573861833302,id_test
387,data/simulations/mdof/sim_000387.npz,RSN0003_PGA_0p100g,RSN0003,0.1,0.8941159345352968,5S_T055,5,0.5499999999999999,0.1884215991249005,elastic,0.004,0.0018242984130432,0.0251435654448193,0.0001715336597016,0.6205433675521016,id_test
388,data/simulations/mdof/sim_000388.npz,RSN0003_PGA_0p100g,RSN0003,0.1,0.8941159345352968,5S_T055,5,0.5499999999999999,0.1884215991249005,bilinear,0.004,0.0018242984130432,0.0251435654448193,0.0001715336597016,0.6205433675521015,train
389,data/simulations/mdof/sim_000389.npz,RSN0003_PGA_0p100g,RSN0003,0.1,0.8941159345352968,5S_T055,5,0.5499999999999999,0.1884215991249005,bilinear,0.007,0.0018242984130432,0.0251435654448193,0.0001715336597016,0.6205433675521015,train
390,data/simulations/mdof/sim_000390.npz,RSN0003_PGA_0p100g,RSN0003,0.1,0.8941159345352968,5S_T085,5,0.8499999999999999,0.2911970168293918,elastic,0.004,0.0038558672694002,0.0228039417949099,0.0003406396925349,1.3782858867956989,train
391,data/simulations/mdof/sim_000391.npz,RSN0003_PGA_0p100g,RSN0003,0.1,0.8941159345352968,5S_T085,5,0.8499999999999999,0.2911970168293918,bilinear,0.004,0.0038558672694002,0.0228039417949099,0.0003406396925349,1.378285886795703,train
392,data/simulations/mdof/sim_000392.npz,RSN0003_PGA_0p100g,RSN0003,0.1,0.8941159345352968,5S_T085,5,0.8499999999999999,0.2911970168293918,bilinear,0.007,0.0038558672694002,0.0228039417949099,0.0003406396925349,1.378285886795703,train
393,data/simulations/mdof/sim_000393.npz,RSN0003_PGA_0p100g,RSN0003,0.1,0.8941159345352968,5S_T120,5,1.2000000000000008,0.4111016708179651,elastic,0.004,0.0046086274508113,0.0217626085685595,0.0003773205234191,1.2452238779015008,ood_b
394,data/simulations/mdof/sim_000394.npz,RSN0003_PGA_0p100g,RSN0003,0.1,0.8941159345352968,5S_T120,5,1.2000000000000008,0.4111016708179651,bilinear,0.004,0.0046086274508113,0.0217626085685593,0.0003773205234191,1.245223877901504,ood_b
395,data/simulations/mdof/sim_000395.npz,RSN0003_PGA_0p100g,RSN0003,0.1,0.8941159345352968,5S_T120,5,1.2000000000000008,0.4111016708179651,bilinear,0.007,0.0046086274508113,0.0217626085685593,0.0003773205234191,1.245223877901504,ood_b
396,data/simulations/mdof/sim_000396.npz,RSN0003_PGA_0p200g,RSN0003,0.2,1.7882318690705936,3S_T035,3,0.3499999999999998,0.1249135537622733,elastic,0.004,0.0015492073258217,0.0526512959776669,0.0002519513479519,0.7703141005223366,train
397,data/simulations/mdof/sim_000397.npz,RSN0003_PGA_0p200g,RSN0003,0.2,1.7882318690705936,3S_T035,3,0.3499999999999998,0.1249135537622733,bilinear,0.004,0.0015492073258217,0.052651295977667,0.0002519513479519,0.770314100522336,train
398,data/simulations/mdof/sim_000398.npz,RSN0003_PGA_0p200g,RSN0003,0.2,1.7882318690705936,3S_T035,3,0.3499999999999998,0.1249135537622733,bilinear,0.007,0.0015492073258217,0.052651295977667,0.0002519513479519,0.770314100522336,train
399,data/simulations/mdof/sim_000399.npz,RSN0003_PGA_0p200g,RSN0003,0.2,1.7882318690705936,3S_T060,3,0.6,0.2141375207353256,elastic,0.004,0.0038371769389329,0.0536189573202151,0.0005087389305445,1.769928706580192,id_test
